txId,sourceId,destId,amount,type,step
TX_2cf6ec515a,C_76f966fd,C_ff104de4,4510.01,PAYMENT,94
TX_fa3e8a4a3e,C_04f4de64,C_e0accd11,4602.25,PAYMENT,16
TX_40d8bc29a5,C_3e294f3b,C_355a2b4a,701.86,TRANSFER,51
TX_9489c04ee3,C_0e7c7698,C_83f0617e,1384.13,CASH_OUT,1
TX_a9373711f4,C_db9d0bdc,C_1f669b03,3846.36,CASH_OUT,71
TX_78d2e5b62b,C_3f386bba,C_e1537cc1,3728.87,PAYMENT,45
TX_fee30c491f,C_4d7f036c,C_e4ef54cb,3237.34,CASH_IN,21
TX_409119eae7,C_5435ff82,C_fd3f4296,4995.62,CASH_OUT,70
TX_e3ca7b563d,C_016ab74f,C_dae7b9bc,3261.24,CASH_IN,39
TX_80a9fa4025,C_1f5ded0f,C_ed7742d6,138.13,CASH_OUT,23
TX_8d59ad66c9,C_1493c3cc,C_231d5644,1953.77,TRANSFER,99
TX_f59cbb824a,C_28228bf7,C_8933c07a,4840.82,CASH_OUT,27
TX_f4f62da8ab,C_4ae261e7,C_2b9add83,3249.17,CASH_IN,78
TX_abb9c02682,C_b9e504c6,C_bc16586e,1043.08,PAYMENT,66
TX_2638e09fdc,C_bd099b77,C_cae3d16c,4028.85,TRANSFER,95
TX_a753387927,C_41a12f80,C_cfcec090,4419.28,CASH_OUT,6
TX_5adbc692a9,C_dfcca004,C_e40a9a0a,3324.12,CASH_OUT,83
TX_4d398a8ac1,C_9b48cfbf,C_d4a71bce,4605.35,TRANSFER,73
TX_157c5bcb82,C_fca195fe,C_6748c8e7,2629.53,CASH_IN,99
TX_7978dafae0,C_7edba194,C_fae903b0,4164.97,CASH_OUT,41
TX_3078481365,C_18c637fa,C_3d2ebd12,3687.52,TRANSFER,80
TX_070a423378,C_48d10de2,C_e162f5e5,3203.04,PAYMENT,73
TX_6b19b14779,C_0e40e6d3,C_ee0801d5,1123.77,CASH_IN,4
TX_fb92b84e6d,C_9a2fb700,C_79d29626,3188.32,TRANSFER,94
TX_184fb1d386,C_c9a4b384,C_542f0536,1962.61,PAYMENT,38
TX_47d8dca64c,C_50aaecfc,C_c612d234,3197.91,PAYMENT,4
TX_4585fb547c,C_4d506d36,C_3a6c44fa,682.59,TRANSFER,23
TX_311df2ff0e,C_e8460b96,C_d7f6f903,3989.37,CASH_OUT,29
TX_00d99e4560,C_8d3ba123,C_8b601c91,4448.5,PAYMENT,28
TX_c74acff1da,C_98094300,C_80cebb77,4313.32,CASH_OUT,100
TX_f795cad13f,C_013e1ae0,C_c2f41799,3777.57,CASH_IN,29
TX_921d1a02b8,C_eabc1f92,C_7fd0d038,2596.99,PAYMENT,84
TX_317adafd69,C_e67fc64e,C_bf24e46d,1434.25,CASH_OUT,84
TX_b7875a1276,C_ebb2cd71,C_1ae4fd16,3338.05,CASH_OUT,92
TX_7470999b51,C_acf98054,C_a3577283,3040.34,CASH_OUT,77
TX_e0790a9428,C_218160de,C_130742b7,4215.15,CASH_OUT,18
TX_2c841b7c58,C_ba64eefa,C_2b9add83,4241.42,PAYMENT,83
TX_f5a3e2c7da,C_427fbe7c,C_29a67745,3394.21,PAYMENT,31
TX_d2c34516f7,C_c1555cb0,C_79d29626,880.26,CASH_OUT,62
TX_185873e112,C_1cf7ee65,C_7f4ad9ea,4347.74,CASH_IN,90
TX_00ded3d399,C_4ae261e7,C_bf4a8598,2183.22,CASH_IN,5
TX_62e39dba37,C_28228bf7,C_8c62b34f,4533.16,CASH_IN,34
TX_df5ce047be,C_0c07ee63,C_ce43e8ac,1866.3,CASH_IN,2
TX_2838557f89,C_39aa8ff5,C_00e8cb40,2867.37,CASH_OUT,31
TX_9604d9b823,C_9d30d84f,C_462c9611,2842.74,TRANSFER,75
TX_fba01e00ae,C_132ea5f8,C_c7ac86ae,2714.07,CASH_OUT,16
TX_1d1a9bd011,C_771318d7,C_6480dd27,448.33,CASH_IN,68
TX_f44658ce57,C_4bf71b3c,C_1e308c8a,2066.48,CASH_IN,80
TX_d4f6e9bb58,C_f92f1bac,C_7c85e9c6,3175.0,PAYMENT,91
TX_0e087045b3,C_f91c0142,C_984d25ac,3650.02,CASH_IN,26
TX_d785c3feeb,C_a007546f,C_f40d19b1,23.76,TRANSFER,7
TX_7f42ef4acf,C_ee0801d5,C_a3fee1d2,4380.94,CASH_IN,92
TX_91543c381d,C_a563b264,C_43d731f2,1730.07,TRANSFER,82
TX_f8e49b52fd,C_c9d21a55,C_778c5955,2244.27,CASH_OUT,20
TX_b47ef395d1,C_a2cd1316,C_50cb8950,3017.8,CASH_OUT,69
TX_9575daddfb,C_4c2b0095,C_f7b9ae44,1146.15,CASH_OUT,93
TX_e68f091137,C_6c9af6ca,C_8a4eed8e,4551.73,PAYMENT,81
TX_468ee67916,C_26e47efa,C_f7f554ef,2444.69,TRANSFER,98
TX_a8640aecfb,C_e1452279,C_839e8f98,3648.97,CASH_OUT,66
TX_442063f52e,C_25fbbc24,C_5435ff82,14.85,CASH_IN,87
TX_a6f231788d,C_cbf61ddc,C_2cb76f41,3092.2,PAYMENT,65
TX_c0fb26e45f,C_083c3cf4,C_04f4de64,4814.09,TRANSFER,5
TX_11d837646a,C_d47694db,C_d616eee8,1420.44,CASH_IN,50
TX_aca8057c8b,C_00fdf431,C_70cac8fb,2087.79,CASH_IN,74
TX_7841f279eb,C_4aecc470,C_46c90e5f,4760.54,CASH_OUT,18
TX_a19bbed7dc,C_ce429ea4,C_b3afd581,4377.96,PAYMENT,5
TX_0a64c82e3a,C_82ac2902,C_74a2c284,2886.49,PAYMENT,59
TX_691332d22e,C_e7b01791,C_93cbb76a,1677.14,PAYMENT,92
TX_6de034e30e,C_daaaf78e,C_1f421665,4738.61,CASH_OUT,94
TX_6ef9fe8434,C_3b67d35f,C_ca903717,2760.47,CASH_OUT,82
TX_b6d5926f69,C_860e4185,C_4ae261e7,1377.66,CASH_IN,52
TX_4fa397bfa4,C_6b463fac,C_ee8fae14,139.29,TRANSFER,68
TX_e29b3be278,C_8933c07a,C_2744be31,792.89,CASH_IN,29
TX_7aed3d246a,C_bf4a8598,C_a3577283,4139.86,CASH_OUT,42
TX_524eae31eb,C_d1a7d42c,C_3e294f3b,4942.94,PAYMENT,85
TX_a14f0f6d21,C_a2a0fc94,C_cf66a159,828.79,PAYMENT,70
TX_cd5a2fc700,C_5b114358,C_c9645ede,968.65,PAYMENT,89
TX_345e0c35f7,C_6698107f,C_21988adb,4534.76,TRANSFER,74
TX_396056e9da,C_bde378ca,C_8f39927a,3005.34,CASH_OUT,65
TX_f4a5803bfc,C_16a74b6d,C_984d25ac,3472.75,CASH_IN,26
TX_85fa10aad9,C_fca195fe,C_2b87c9e0,1450.86,CASH_IN,19
TX_96647b3e7c,C_49da327d,C_a5a6ac6d,4015.36,CASH_OUT,84
TX_cb6120c755,C_80abfa9a,C_62fdc768,934.56,CASH_OUT,37
TX_a012db4d6e,C_5435ff82,C_338d210c,4648.11,CASH_OUT,15
TX_9658a93997,C_83bc85cd,C_d9ccf542,3843.12,CASH_OUT,81
TX_cef44290d6,C_fc24d26f,C_11551f0d,353.11,CASH_IN,45
TX_4aee1145cd,C_5d23462e,C_0c368b77,4292.65,CASH_OUT,34
TX_5dd9d14885,C_6e57c986,C_7edba194,3774.82,CASH_IN,4
TX_bad8f88c37,C_14120b00,C_95ee24a1,1963.55,CASH_OUT,62
TX_60b547429c,C_37425e0a,C_eb654a31,4246.83,CASH_IN,55
TX_8f95c289b4,C_18c637fa,C_a70f57ec,1225.75,CASH_IN,49
TX_8b9e8edf36,C_2b87c9e0,C_c0e19aa6,4884.33,CASH_IN,42
TX_a706e5986f,C_fd3f4296,C_6b46727f,3359.55,CASH_OUT,65
TX_fe2ea2af8a,C_e4ef54cb,C_6b463fac,3220.86,PAYMENT,87
TX_9cb56f5804,C_1c0ce192,C_52851b6e,2238.32,CASH_IN,8
TX_8885334416,C_84f6a5aa,C_3427a396,2341.96,PAYMENT,13
TX_a94e501056,C_b83e0786,C_1c0ce192,4371.45,CASH_IN,69
TX_1cdf798a9d,C_fa6da1b9,C_70ce4328,4400.68,CASH_OUT,53
TX_c91ffa6342,C_1826fd2b,C_e4ef54cb,3311.09,PAYMENT,29
TX_ab1f932039,C_cae3d16c,C_3bcf80b0,1920.58,CASH_OUT,21
TX_104f56f6f6,C_2bd77cb1,C_d5f1fe3d,4271.22,CASH_IN,46
TX_388863c0e1,C_dae7b9bc,C_c1e3f481,2472.49,TRANSFER,6
TX_4a403cdfb4,C_150a6ae7,C_21988adb,1204.32,CASH_IN,78
TX_5fbc834f52,C_2b87c9e0,C_5d23462e,4455.52,CASH_OUT,28
TX_09f945c0cf,C_11551f0d,C_839e8f98,801.44,CASH_OUT,61
TX_6de9aed174,C_c0021b74,C_39aa8ff5,465.23,PAYMENT,7
TX_c953122ea1,C_ff019920,C_cae3d16c,2852.25,CASH_IN,89
TX_5f35c9fb5e,C_343948d6,C_3464e49a,1148.97,CASH_OUT,70
TX_ec1d06b305,C_b3517984,C_6b8ee1cc,1527.61,TRANSFER,66
TX_d929198d99,C_4d0c3614,C_443668ad,3372.12,CASH_OUT,4
TX_7197f1d476,C_afbd033d,C_b4a4b115,572.18,TRANSFER,37
TX_64de8a216b,C_4aecc470,C_11e0fd73,2461.55,PAYMENT,82
TX_764701caf7,C_73b8be0a,C_1271d361,3531.78,PAYMENT,61
TX_2b1051cbbe,C_559f0543,C_416ef6c9,3475.64,CASH_IN,59
TX_cf169cdd9a,C_e8d36805,C_83bc85cd,4349.18,CASH_IN,77
TX_14d7e71fdd,C_ead6a219,C_48d10de2,3321.09,CASH_IN,89
TX_fabf576a4e,C_a563b264,C_acf98054,859.84,PAYMENT,56
TX_63ba773135,C_df573a2e,C_9c6db415,2359.55,CASH_IN,55
TX_181aed7588,C_00e8cb40,C_075cadf6,887.79,PAYMENT,69
TX_3b8f172966,C_5d41731e,C_70960536,4914.0,TRANSFER,14
TX_772f710f6e,C_ef4c6ae5,C_0fe06e3e,3794.37,CASH_IN,13
TX_badaebc126,C_dde9de6a,C_6e006c93,2651.82,CASH_OUT,35
TX_7814d3de6b,C_0b527994,C_b7b5fe5e,3665.24,CASH_IN,38
TX_81217163ec,C_031728c2,C_c5d8796e,145.14,TRANSFER,28
TX_5dbb5dadb0,C_0a211a06,C_d1f67759,930.73,PAYMENT,44
TX_0e2f5d7cbf,C_314832d0,C_74da3654,878.18,TRANSFER,96
TX_35b6bd5168,C_a7f1cebf,C_c0021b74,336.53,PAYMENT,52
TX_56916b31c4,C_acf98054,C_51e56c51,1137.01,CASH_IN,56
TX_9e32bfcb24,C_ff019920,C_cfcec090,3902.34,TRANSFER,37
TX_0e06ed74ca,C_2f3b1ea2,C_4384a401,576.6,PAYMENT,14
TX_59cd93cc9e,C_af4032dc,C_21988adb,1512.89,CASH_OUT,5
TX_c7eba7159f,C_2115df51,C_8d3ba123,734.77,PAYMENT,85
TX_99747f4d38,C_fa8676b8,C_e73a82e5,625.37,TRANSFER,51
TX_8ae10f496e,C_58e5d237,C_95bc37c5,1177.9,TRANSFER,23
TX_092a1e1246,C_431cd29f,C_a4b72203,4241.9,TRANSFER,63
TX_6e6a2aee44,C_2f00921a,C_3d38b770,3147.16,CASH_IN,45
TX_7bc3fe2417,C_c9a4b384,C_78010ab3,864.79,CASH_OUT,19
TX_7e502298e3,C_3d2ebd12,C_27ae8188,2799.35,CASH_IN,67
TX_f1bd9e02e6,C_a3577283,C_50cb8950,156.37,CASH_OUT,61
TX_d17b6193c7,C_785f1265,C_89bce055,4071.3,CASH_IN,78
TX_486b444396,C_68f32263,C_b8f8747d,963.66,TRANSFER,15
TX_37db0ae895,C_0402319c,C_27ae8188,459.64,CASH_OUT,41
TX_8a4a2ab162,C_cc53654b,C_f4f20e72,2769.44,TRANSFER,55
TX_b814b6fab9,C_24635d7d,C_cefc5fcf,4404.74,CASH_IN,64
TX_29ad0bfec2,C_527e51ce,C_91f4d7ad,1216.93,TRANSFER,4
TX_f6d9c570d6,C_5d81900e,C_e4935c36,1589.57,PAYMENT,14
TX_3c63adcb22,C_3bcf80b0,C_faef589f,1999.98,CASH_IN,44
TX_05cb0bc103,C_4e0d1d48,C_b2dd1e4f,1517.94,CASH_IN,18
TX_f5641ad7d6,C_a44183e3,C_b3afd581,2536.46,CASH_IN,66
TX_217770d185,C_95822092,C_98094300,274.29,TRANSFER,29
TX_e935c1e154,C_ec1edc91,C_733d23fa,306.1,CASH_OUT,17
TX_473f868a6e,C_efa4cede,C_fa8676b8,1041.98,PAYMENT,30
TX_d1c31ca7d2,C_0065bd29,C_34d5dcbc,349.77,TRANSFER,57
TX_d9144b0016,C_3bc8bad2,C_72c707c7,1513.49,CASH_OUT,43
TX_c411345a1b,C_cefc5fcf,C_7010274c,4645.08,CASH_IN,77
TX_ee3cf79c37,C_1a21f11e,C_0e2a5bc6,4083.28,PAYMENT,1
TX_053e2c4067,C_932ec1d2,C_51b676f6,4474.44,CASH_OUT,86
TX_06aa4f4d86,C_0e186157,C_bb63e344,761.93,CASH_IN,20
TX_3d3094efab,C_3cdc6c9b,C_0c368b77,711.99,CASH_OUT,22
TX_8855778c54,C_d446781b,C_d348a7f7,3087.39,TRANSFER,63
TX_96603c3850,C_3a6c44fa,C_30f117ed,3548.62,CASH_IN,52
TX_9dc330645d,C_fd3f4296,C_73a2a7ed,1827.85,CASH_OUT,87
TX_84a6c3a9d8,C_90334627,C_bf7998e1,2068.01,PAYMENT,15
TX_6c7b1c42b4,C_013e1ae0,C_c2ca999b,1924.13,TRANSFER,65
TX_14d0b865a6,C_7fd0d038,C_5d5daea4,2084.43,TRANSFER,7
TX_ad6d7de6c0,C_1e13c374,C_08cf4a80,1033.93,TRANSFER,54
TX_a716928de1,C_93193d21,C_862cc763,2105.88,CASH_IN,8
TX_fe12c07679,C_92567a62,C_3b063ddd,3859.22,CASH_OUT,72
TX_c8dbd51b25,C_26e47efa,C_b603e38e,292.35,CASH_IN,79
TX_73b3a0e45b,C_661edb3e,C_346d619e,3913.57,CASH_OUT,57
TX_a2979e4e68,C_bf24e46d,C_187fb1e6,2552.63,TRANSFER,98
TX_c4787276da,C_8c4e3004,C_dcb87965,451.44,PAYMENT,23
TX_714c97bbf8,C_702f53ae,C_e3046c20,4251.62,TRANSFER,48
TX_8ed68e3684,C_598b6845,C_013e1ae0,4137.91,PAYMENT,3
TX_3c29055382,C_130742b7,C_3f386bba,2571.56,TRANSFER,32
TX_c9d4455e95,C_6659e079,C_e5f60724,3254.07,TRANSFER,39
TX_4f32e8dca0,C_bf24e46d,C_9259c626,4820.69,CASH_OUT,3
TX_b161cbd856,C_fd850150,C_28dc7d8d,2900.97,TRANSFER,70
TX_77498da50f,C_8771ed1d,C_212ee088,4604.05,CASH_OUT,72
TX_0fcdb77c15,C_70b4f137,C_355a2b4a,4716.85,CASH_OUT,31
TX_6b3b2c3338,C_d54b4290,C_d9a191a1,78.71,CASH_IN,86
TX_5dbd1594f7,C_51b676f6,C_50870ae3,4608.74,CASH_OUT,16
TX_60019f9bef,C_efd4a407,C_918e5524,4989.82,PAYMENT,98
TX_d5a2dcab37,C_dbdc102c,C_b7045291,2783.65,PAYMENT,40
TX_5bebcb2f35,C_b3afd581,C_cd13f9e9,2356.6,PAYMENT,24
TX_5e8d06ec4f,C_fd447331,C_a650e3c1,2029.31,CASH_OUT,30
TX_173b38329c,C_d7f88438,C_d9ccf542,2989.04,CASH_IN,59
TX_beb3db4e45,C_2d5db98c,C_9fb1f82e,3076.72,CASH_IN,11
TX_d8d1bc8d4a,C_7af979f8,C_79ae1503,178.46,TRANSFER,21
TX_c1858604c1,C_7aa32cf8,C_4314b669,4098.67,TRANSFER,19
TX_71ff9cd2da,C_cbf61ddc,C_8817af65,3289.91,CASH_OUT,70
TX_69777bdccb,C_1e13c374,C_778c5955,3868.81,PAYMENT,1
TX_d2fc389299,C_a0db2578,C_f3d5472d,1392.01,CASH_IN,78
TX_85b46af183,C_657cf1f2,C_05e03fdf,3973.12,CASH_OUT,61
TX_257226c16f,C_e47c088d,C_1a173c28,1795.09,PAYMENT,60
TX_945616ac58,C_fa3f0722,C_4a885526,905.64,PAYMENT,60
TX_0bea9b984b,C_617cd154,C_409643e6,1523.15,CASH_IN,43
TX_e58307ccb7,C_e162f5e5,C_8458105f,3819.37,CASH_OUT,93
TX_17d4b21460,C_78448a75,C_fd1493a2,2748.48,CASH_IN,5
TX_93ca1c877d,C_ead6a219,C_7edba194,2639.2,CASH_IN,56
TX_e20586a7ce,C_67350215,C_6e6d30ec,346.59,CASH_OUT,64
TX_c5829cb6a2,C_5598b66f,C_f7b9ae44,3382.63,PAYMENT,51
TX_708a68a69e,C_28a55fac,C_27553fb6,618.39,TRANSFER,77
TX_959a1b390c,C_173abe44,C_f92f1bac,2333.08,PAYMENT,32
TX_f9265b6fb7,C_46c90e5f,C_527e51ce,2376.17,PAYMENT,73
TX_7517b592db,C_c3b50e78,C_0d0af0de,269.76,TRANSFER,80
TX_19d9ab9ad3,C_e4ef54cb,C_68842084,4780.79,TRANSFER,66
TX_1edad36487,C_682768f9,C_25fbbc24,2086.17,CASH_IN,86
TX_9ab538b615,C_6a3b4892,C_b2ae1cc1,2756.79,CASH_IN,89
TX_34410c83b0,C_0554b84c,C_f7c7bad7,4403.63,TRANSFER,26
TX_30dceab52b,C_25a2718e,C_d975593f,2955.6,CASH_IN,4
TX_38255e46d6,C_61de1adf,C_e215b454,2167.18,TRANSFER,15
TX_61ab32166b,C_7e759b05,C_f9834c9c,4014.94,CASH_OUT,28
TX_3553a39cdb,C_c1b30bd8,C_ab566af3,1281.45,CASH_IN,100
TX_8428bb47da,C_2fab7427,C_f5e1416d,3549.31,PAYMENT,62
TX_d3d9aebe16,C_cae3d16c,C_276cb553,2554.82,CASH_OUT,78
TX_d841bad1b7,C_f23c6375,C_dd697326,3342.54,PAYMENT,87
TX_d6d72fa958,C_1a173c28,C_7cb46252,4422.4,TRANSFER,8
TX_9d757def01,C_c43bfdc7,C_3427a396,958.35,TRANSFER,54
TX_b3d8677013,C_96d2e291,C_68f32263,2774.97,CASH_OUT,13
TX_88f64002cb,C_7a9e7870,C_b851eee9,4592.18,CASH_OUT,40
TX_52d22c210a,C_e73a82e5,C_98dd52cb,19.78,PAYMENT,44
TX_9a696a097f,C_c9645ede,C_1144c9e8,1885.15,TRANSFER,81
TX_1ccf3137d2,C_3d896059,C_03ed84d2,2717.43,CASH_OUT,89
TX_758bb3ec8c,C_ed715242,C_18dbdbf0,1066.06,CASH_OUT,86
TX_c397ef4a1c,C_b364d3d6,C_acc2b5dc,143.11,CASH_OUT,45
TX_6660fdd551,C_b3afd581,C_c7158612,723.6,CASH_IN,87
TX_0f8d79bbe7,C_ae38024b,C_1f5ded0f,2762.61,CASH_OUT,23
TX_3f3c74638e,C_bad47638,C_1c57ac60,2405.01,CASH_OUT,25
TX_4fa7a51e3e,C_5c77adc7,C_c9a4b384,579.57,CASH_IN,84
TX_b325500505,C_1cf7ee65,C_32c1139c,4591.62,PAYMENT,47
TX_1aa114c3b7,C_d7bfdbde,C_c1555cb0,4571.87,TRANSFER,45
TX_f6cbc8daf9,C_ca903717,C_cd5e3d6b,1591.35,TRANSFER,91
TX_dad4452e8c,C_3d38b770,C_a89739f8,4415.22,PAYMENT,33
TX_1ad23a8d4c,C_36f70a04,C_e98908d6,1855.96,PAYMENT,54
TX_65bf87fac7,C_cbd73633,C_176c1e60,884.44,CASH_IN,89
TX_af45595513,C_03ed84d2,C_1cf7ee65,1805.49,CASH_IN,71
TX_d21026e5fd,C_fe4d6b01,C_05c4a3c8,2214.14,CASH_IN,55
TX_db7f2adeec,C_49d883b0,C_03fd1c8a,1987.62,CASH_IN,55
TX_f3b306692c,C_fdd7b0c4,C_24c15d4f,81.88,PAYMENT,49
TX_2de7e1eb7e,C_39aa8ff5,C_742974cb,4532.46,TRANSFER,21
TX_460c45b912,C_d3fbc5a6,C_67b4280a,4861.36,CASH_IN,35
TX_a1a037c19a,C_6f807fe2,C_62fdc768,3840.57,TRANSFER,38
TX_90a1331cf7,C_83f0617e,C_c9a4b384,4756.58,CASH_IN,48
TX_dec440c161,C_b49ce8fd,C_70ca70d3,2128.77,TRANSFER,9
TX_26d945ba8d,C_6e28f2f9,C_aa147588,793.99,CASH_OUT,50
TX_50133a3e34,C_3d896059,C_67350215,1901.25,TRANSFER,94
TX_55768d1eb1,C_df444137,C_930b56b9,4498.18,PAYMENT,95
TX_c387b71e02,C_3d73be75,C_0d48fba6,1389.36,CASH_OUT,8
TX_8c346ea120,C_d5f1fe3d,C_eabc1f92,3927.67,CASH_OUT,61
TX_9a3bb38c8b,C_416ef6c9,C_f3506d22,2787.88,CASH_IN,56
TX_23ad2b3a7c,C_0e7c7698,C_e1f0ef2e,2392.12,CASH_IN,86
TX_bc13b73b49,C_d616eee8,C_e9a869dc,2993.93,CASH_IN,11
TX_f65c3bb595,C_14ae896e,C_d70809a8,2121.82,PAYMENT,44
TX_363607c268,C_6698107f,C_5d5daea4,2260.24,TRANSFER,22
TX_37d9c5e5e4,C_a3fee1d2,C_d8d36531,194.48,PAYMENT,56
TX_c16454a89f,C_d5741eca,C_3cdc6c9b,4552.1,CASH_IN,98
TX_95f6641c31,C_b4d235ab,C_918e5524,1425.16,CASH_IN,2
TX_f53b1d0e66,C_13666bbf,C_22a54870,2792.14,TRANSFER,25
TX_97a23dff71,C_a6491380,C_828f2869,3494.37,TRANSFER,11
TX_1e3750ed2a,C_3d73be75,C_a695889a,1092.94,CASH_OUT,58
TX_bec95d0c0b,C_eb654a31,C_1f421665,3709.75,TRANSFER,77
TX_6ad5043164,C_82b4fd2b,C_eca2a72e,67.19,TRANSFER,70
TX_1bf63f7a90,C_880e23ad,C_22a54870,4673.4,TRANSFER,44
TX_57f03c9e7e,C_29576d90,C_053aba1b,4304.21,CASH_IN,78
TX_c6f0966068,C_d987722f,C_8c2f3efd,826.09,CASH_OUT,29
TX_72fb2ddaf2,C_9c6db415,C_9114b27d,368.42,CASH_OUT,30
TX_467dbf38dc,C_bca8b4f0,C_fca195fe,4600.34,PAYMENT,18
TX_1eaa778bb7,C_e67fc64e,C_ba64eefa,1208.49,TRANSFER,56
TX_c9b9fd1d6e,C_72c707c7,C_24c15d4f,2833.1,CASH_IN,76
TX_edcf18693b,C_4e241612,C_4ebc6f87,129.36,TRANSFER,55
TX_6626481f70,C_e0d92eba,C_0561c2fc,2426.17,TRANSFER,35
TX_573b3cdde7,C_8a4eed8e,C_78038972,3098.72,TRANSFER,50
TX_3792ef6133,C_f6ee2f1e,C_21988adb,3169.59,PAYMENT,8
TX_6f7e684ec0,C_6ea2c83c,C_9340e40b,199.71,PAYMENT,53
TX_3bd6deecc1,C_11e0fd73,C_c9a4b384,319.33,CASH_IN,84
TX_8379e80bc2,C_21723cf5,C_5977bee2,4549.51,CASH_OUT,37
TX_815e09d134,C_49d883b0,C_c0021b74,4424.71,CASH_OUT,24
TX_a776887fce,C_3464e49a,C_f42804e5,3690.98,CASH_OUT,66
TX_55391043d6,C_52851b6e,C_c1e3f481,2946.43,CASH_OUT,35
TX_593cff2158,C_e8a25e55,C_28e73860,3892.85,CASH_IN,6
TX_10a41aa1d3,C_56296262,C_1cf7ee65,2897.32,PAYMENT,89
TX_a39c13d3fb,C_707c4b72,C_d88b0889,4831.26,PAYMENT,16
TX_0b8a1cceec,C_b8e80866,C_48d10de2,4647.82,CASH_OUT,44
TX_027c3fc8bf,C_d3ba4ca7,C_414251ad,3137.22,PAYMENT,64
TX_45ef00af48,C_4c2b0095,C_8c4e3004,1982.97,PAYMENT,3
TX_79a0be4a47,C_6659e079,C_8f68f27f,4469.77,CASH_OUT,53
TX_f4a5935fd0,C_9db75acb,C_28a55fac,4541.14,CASH_OUT,25
TX_3f627b38e9,C_4d7f036c,C_8b429a7a,4110.18,PAYMENT,75
TX_47da6c61ad,C_bd5214a8,C_80abfa9a,507.67,CASH_IN,62
TX_ec24abf459,C_522858e0,C_b4d235ab,4593.12,CASH_IN,92
TX_19ec2c448d,C_30f117ed,C_d47694db,4987.51,TRANSFER,79
TX_ba846ff29f,C_c1b99667,C_7c87467e,2526.92,CASH_IN,77
TX_f8f7c41f56,C_90112b01,C_d446781b,3602.34,CASH_OUT,33
TX_b98c9bcf23,C_035d16c2,C_7af979f8,525.36,CASH_OUT,58
TX_eb37330f63,C_a288cbd6,C_7d1b016e,2657.63,TRANSFER,10
TX_038e6db812,C_57f7a735,C_4ee90d13,4927.91,CASH_IN,6
TX_51a3163479,C_f13ac989,C_7055d0c6,2710.8,PAYMENT,67
TX_69aa127841,C_872fa201,C_1b0dc36b,734.51,CASH_OUT,61
TX_c8117ac111,C_8db15236,C_6ea2c83c,2217.69,CASH_IN,52
TX_6166d2e9f3,C_2c8ffd23,C_431cd29f,2127.83,PAYMENT,53
TX_58da16edd5,C_7e759b05,C_9d30d84f,2704.42,TRANSFER,77
TX_a589a4fb41,C_b42dc809,C_50e2f78d,2818.27,CASH_OUT,51
TX_e4d23d6f35,C_67b4280a,C_930b56b9,1300.47,TRANSFER,66
TX_6915192239,C_bca8b4f0,C_5b114358,31.71,TRANSFER,34
TX_d568d240e2,C_ce1a9f41,C_69de0e99,4151.64,CASH_OUT,28
TX_760ffb4937,C_395bedfc,C_d975593f,2960.58,TRANSFER,35
TX_4656ad8cf3,C_762e8fef,C_249018db,231.25,CASH_OUT,85
TX_a9ec8eee77,C_749face7,C_2c2c5a0b,647.92,PAYMENT,85
TX_0e3133dc20,C_2abd4ed6,C_698feb6d,2817.1,CASH_IN,25
TX_19c11b20cf,C_37425e0a,C_1a795d55,4858.35,PAYMENT,95
TX_d77b12d4f3,C_d446781b,C_fd850150,668.17,CASH_OUT,74
TX_32fc374ae6,C_99ff20bb,C_8f68f27f,2540.03,PAYMENT,41
TX_2910b233b2,C_fd50fff7,C_709a04fd,726.57,TRANSFER,77
TX_5c6a9447d3,C_f13ac989,C_e0accd11,2554.5,CASH_IN,15
TX_a9959baec3,C_762e8fef,C_1cb91cdc,4736.42,PAYMENT,3
TX_9fc8442ec7,C_458ceca1,C_c61b984c,1226.23,CASH_OUT,32
TX_c4355331e9,C_3ae5e579,C_b8f6c3ef,1557.4,CASH_IN,71
TX_2f6267db1c,C_8c1bb4a5,C_d8de9573,1184.68,PAYMENT,30
TX_78d6500d23,C_edfe72b6,C_c612d234,3269.48,PAYMENT,74
TX_ab56db27bd,C_9340e40b,C_f6ee2f1e,4019.52,CASH_IN,12
TX_232e61d151,C_9340e40b,C_3790e9a9,484.39,CASH_IN,51
TX_1781cddef9,C_0e40e6d3,C_6ec17795,4851.8,CASH_IN,19
TX_a223aff20f,C_b09054bd,C_ba5b5419,2112.95,CASH_OUT,66
TX_03c60d19d2,C_c8f23691,C_51b676f6,821.79,CASH_OUT,4
TX_1f7b5f0902,C_1ee50180,C_82ac2902,4978.39,PAYMENT,91
TX_7862e56179,C_b8f8747d,C_3d2ebd12,2643.21,TRANSFER,17
TX_28344f3382,C_5435ff82,C_21d85c33,2172.91,TRANSFER,37
TX_6c230a6a6d,C_270f0169,C_e1af7f63,1811.92,PAYMENT,32
TX_8c270c10c3,C_56eb1d3f,C_7b187b80,4676.62,PAYMENT,96
TX_c327f81c63,C_c9645ede,C_fd3f4296,4901.24,TRANSFER,59
TX_d72306ada6,C_6b8b995d,C_72c3e4ed,2316.18,CASH_IN,40
TX_0feda375da,C_3e294f3b,C_9c9c86e3,649.0,CASH_IN,88
TX_7a1367883b,C_5598b66f,C_d373883a,979.2,CASH_OUT,4
TX_ee85e60582,C_aaaab5b2,C_d7883553,2216.79,TRANSFER,59
